	Female_FB_FB_M1	Female_FB_FB_M2	Female_FB_FB_M3	Female_FB_FB_M4	Female_FB_FB_M5	Female_FB_FB_M6	Female_FB_FB_M7	Female_HFC_HFC_M1	Female_HFC_HFC_M2	Female_HFC_HFC_M3	Female_HFC_HFC_M4	Female_KC_Channel_KC_Channel_M1	Female_KC_Channel_KC_Channel_M2	Female_KC_KC_M1	Female_KC_KC_M2	Female_KC_KC_M3	Female_KC_KC_M4	Female_KC_KC_M5	Female_KC_KC_M6	Female_LC_LC_M1	Female_LC_LC_M2	Female_LC_LC_M3	Female_LC_LC_M4	Female_MEL_MEL_M1	Female_Mac-DC_Mac-DC_M1	Female_Mac-DC_Mac-DC_M2	Female_Mast_Mast_M1	Female_Mast_Mast_M2	Female_Mast_Mast_M3	Female_Mast_Mast_M4	Female_Mast_Mast_M5	Female_Mast_Mast_M6	Female_Pc-vSMC_Pc-vSMC_M1	Female_Pc-vSMC_Pc-vSMC_M2	Female_SGC_SGC_M1	Female_SGC_SGC_M2	Female_Schwann_Schwann_M1	Male_FB_FB_M1	Male_FB_FB_M2	Male_FB_FB_M3	Male_FB_FB_M4	Male_FB_FB_M5	Male_FB_FB_M6	Male_FB_FB_M7	Male_FB_FB_M8	Male_KC_KC_M1	Male_KC_KC_M2	Male_KC_KC_M3	Male_KC_KC_M4	Male_KC_KC_M5	Male_MEL_MEL_M1	Male_MEL_MEL_M2	Male_Mac-DC_Mac-DC_M1	Male_Pc-vSMC_Pc-vSMC_M1	Male_Schwann_Schwann_M1	Male_Schwann_Schwann_M2	Male_Schwann_Schwann_M3	Male_Schwann_Schwann_M4	Male_Schwann_Schwann_M5	FB	HFC	KC	KC_Channel	LC	LEC	Lymphocyte	Mac-DC	Mast	MEC	MEL	Pc-vSMC	Schwann	Sebocyte	SGC	VEC	arteriole.ECs	Basal.Ker.ADGRL3	Basal.Ker.COL17A1	capillary.ECs	cDC1	cDC2	Channel-ATPase_1	Channel-ATPase_2	Channel-ATPase_3	Channel-gap_1	Channel-gap_2	Clear.cell.CA2	Clear.cell.WFDC2	cytotoxic T cells	Dark.cell.MUCL1	EMT.ECs	Granular.Ker	helper T cells	HF-MFCs	HF-MSCs	HF-PCs	Hillock-Club.Epi	ILC3	IRS	KC.Mel	LC1	LC2	LEC1	LEC2	M1	M2	Mel_1	Mel_2	Memory B cells	Merkel	Mesenchymal.Fb	Mesenchymal.Fb.COCH	Mesenchymal.Fb.FGFBP2	Mesenchymal.Fb.INHBA	MigDC	MigLC	Monocytes	NKT cells	ORS	Papillary.Fb	Pc1	Pc2	Pc3	Plasma cells	post-capillary-venule.ECs	Pro-inflammatory.Fb	Progenitor.Mel	Proliferating.Ker	Regulatory T cells	SCs_1	SCs_2	Spinous.Ker	Spinous.Ker.ADGRL3	Sweat_gland_duct_cell	Transitional.Ker	venule.ECs	vSMC1	vSMC2
Pc2	0.028325	0.305763	-0.132217	0.002057	0.016493	0.181200	0.145347	-0.106904	0.020055	-0.081256	-0.244026	-0.204216	-0.279136	0.047156	0.106816	-0.189701	-0.004482	-0.062318	0.267981	-0.092523	0.034914	-0.123294	0.111779	0.079934	0.331255	-0.089420	0.335543	0.030049	0.176694	0.248820	0.105534	-0.107065	-0.027173	0.287531	-0.275445	-0.115200	0.442327	0.119828	0.093769	0.159569	0.054114	-0.073497	0.267363	0.020492	0.180721	0.010175	0.079419	0.014093	0.151631	-0.117206	-0.075680	-0.030982	0.133751	0.088481	0.553364	0.344826	0.343161	0.016039	0.255191	0.638963	-0.124405	-0.413888	-0.172504	-0.155496	0.290163	0.322359	0.609791	0.501152	0.037415	-0.281407	0.832302	0.531533	-0.201352	-0.159508	0.074133	0.119313	-0.059037	-0.258378	0.211697	0.406086	0.387870	-0.122295	-0.070679	-0.176445	-0.344256	-0.154935	-0.195747	-0.069653	0.409547	-0.146712	0.169200	-0.183815	0.209715	-0.258797	-0.049663	0.017972	-0.067757	0.359738	0.023493	-0.154931	-0.145714	0.046064	0.256897	0.238895	-0.280072	0.535603	-0.120939	-0.282970	0.024911	-0.016339	0.578922	0.104788	-0.002706	0.150100	0.342061	-0.176446	0.455702	-0.057652	-0.097788	0.418065	0.651344	1.000000	0.592190	0.233867	0.093225	0.471692	-0.204638	-0.422323	0.179884	0.533145	0.438883	-0.300037	-0.174555	-0.122836	-0.158075	-0.251797	0.430247	0.397317
Pc3	0.118235	-0.037729	-0.013782	-0.173510	0.097141	0.235981	0.192385	0.166306	0.112189	0.126141	-0.120324	-0.086750	-0.125458	0.109958	0.038966	-0.144974	0.018403	-0.054148	0.047173	0.014718	-0.003895	0.067529	0.010199	0.161215	0.030037	-0.228094	0.080230	0.146185	0.059227	0.095370	0.192278	-0.095859	-0.044007	0.260088	-0.123876	0.022356	0.324345	-0.118483	0.001275	-0.067607	0.202297	-0.012718	0.091229	0.165278	0.268669	-0.171710	-0.056715	0.087944	0.142377	0.092463	-0.133411	0.089474	-0.048240	-0.075511	0.184699	0.056010	0.331930	0.156762	0.271458	0.442163	0.083814	-0.326393	-0.132915	-0.143199	-0.035923	0.436398	0.249485	0.318264	0.364292	-0.288648	0.546527	0.322322	-0.169305	-0.050013	0.171793	0.305048	0.014345	-0.210772	0.372085	0.187643	0.178223	-0.009218	-0.134754	0.087702	-0.204874	-0.112085	-0.070525	-0.114770	0.475506	-0.019816	0.019614	-0.205995	0.338139	-0.053742	-0.011686	0.290521	-0.102426	0.266389	-0.089583	-0.159795	0.008561	0.185866	-0.101150	0.089944	-0.256053	0.164279	-0.139726	-0.278088	-0.225118	0.045627	0.273077	0.186876	-0.045547	0.343044	0.597102	-0.224470	0.226763	0.067657	-0.137676	0.400795	0.313374	0.592190	1.000000	0.066691	0.002170	0.279033	-0.184532	-0.372350	0.279979	0.231651	0.454004	-0.229192	-0.165379	-0.014359	0.030552	-0.005651	0.245812	0.211847
Plasma cells	-0.087828	-0.205127	0.120898	0.212040	0.142613	-0.231687	-0.034925	-0.049257	-0.165855	-0.175382	-0.142866	0.173020	-0.116519	0.182095	-0.221341	0.041482	0.132110	-0.230791	-0.213443	0.284263	-0.148999	-0.166707	-0.115534	0.046126	0.109752	-0.333588	-0.048997	-0.043927	-0.089281	-0.186620	0.256412	0.085266	0.178299	-0.125003	0.099733	-0.304256	-0.177361	0.369189	0.345636	-0.343850	-0.401090	-0.357754	-0.316412	-0.362989	-0.465017	0.379570	0.462131	-0.333463	0.347877	-0.410289	0.262771	-0.416775	0.263895	0.381554	0.020272	-0.274388	0.001708	0.331200	0.231642	0.146283	0.298785	-0.152175	-0.093030	-0.242042	0.273770	0.628837	0.215321	0.399673	0.232647	-0.042742	0.527212	0.544151	-0.287066	-0.083299	0.392999	0.453079	0.011750	-0.054065	0.322768	0.300441	0.008883	-0.042694	-0.182502	0.104033	0.100026	-0.378840	-0.086929	-0.057947	0.721715	-0.109776	-0.146721	0.002934	0.415852	0.227880	0.350560	0.514018	-0.100092	-0.121934	-0.041534	-0.024562	-0.164830	0.064360	0.383634	-0.070739	-0.012569	0.354130	0.021300	-0.076974	0.713132	-0.142771	0.077723	-0.026098	0.216344	0.154804	0.226839	-0.300838	0.025929	0.376890	0.046888	-0.038226	0.151837	0.233867	0.066691	1.000000	0.399205	0.229178	-0.124556	0.025634	0.142907	0.688199	0.512173	-0.168100	-0.099683	-0.229467	-0.150794	-0.085633	0.557190	0.683143
post-capillary-venule.ECs	-0.424657	0.191854	-0.213057	0.451189	-0.292871	-0.108074	-0.275919	-0.392293	-0.259431	-0.392979	-0.078856	-0.249156	0.210134	-0.294653	-0.037721	0.214645	-0.201644	0.121927	0.008814	-0.036542	-0.308316	-0.303258	-0.232519	-0.176621	0.150241	0.120498	0.135086	-0.056189	0.005176	0.103026	0.158579	-0.077676	0.448129	-0.329752	-0.039480	0.065887	-0.140802	0.404659	0.219040	-0.128539	-0.428235	-0.157042	-0.051493	-0.393081	-0.210666	0.213549	0.255980	-0.313587	-0.147157	-0.273738	0.251398	-0.377763	0.256457	0.457093	0.045444	-0.118059	-0.069358	-0.122646	-0.137964	0.281087	-0.328222	-0.258649	0.255012	-0.388779	0.407694	-0.080047	0.161755	0.181891	0.151748	-0.158247	0.298765	0.247839	-0.277538	0.295548	0.891043	0.653886	-0.340802	-0.236742	0.593172	-0.002889	0.012836	0.233165	0.138174	0.388084	0.216971	0.041919	0.341192	0.317417	0.138855	0.215846	0.246606	0.063530	-0.148277	-0.325786	-0.266604	-0.279530	-0.027660	0.024370	-0.143553	0.154374	-0.269382	-0.219042	0.392683	0.281864	-0.182608	0.215439	-0.231299	-0.170900	0.230464	0.118298	0.161856	-0.251541	0.349556	-0.219068	0.008376	-0.403181	0.285774	0.090268	-0.300276	-0.014995	0.057718	0.093225	0.002170	0.399205	1.000000	0.437824	-0.102041	-0.066648	-0.241996	0.294191	0.258086	-0.138327	-0.372485	0.292405	-0.146530	0.222047	0.383478	0.389305
Pro-inflammatory.Fb	-0.233158	0.356672	-0.141295	0.371331	-0.039080	-0.141315	-0.108007	-0.316149	-0.071442	-0.194762	-0.158618	-0.307759	-0.032584	-0.083995	0.072560	0.191192	-0.268072	-0.013078	-0.003688	-0.048230	-0.342677	-0.428643	-0.233829	0.123482	0.482819	0.167414	0.258243	-0.049891	0.158351	0.164723	0.233132	-0.271372	0.277169	-0.116810	-0.168590	-0.089443	0.124973	0.206500	-0.097851	0.146558	-0.210023	0.131950	0.306849	-0.132433	0.055120	-0.079541	-0.008669	-0.010362	0.088905	-0.155782	-0.112280	-0.064803	0.254073	0.310403	0.326763	0.141448	0.060139	0.093495	0.160659	0.845656	-0.147587	-0.603354	0.209521	-0.297626	0.171182	0.177024	0.481584	0.530074	0.368022	-0.293771	0.646163	0.399787	-0.142688	0.471447	0.444285	0.354534	-0.103315	-0.426501	0.336758	0.346020	0.248100	0.103872	0.308358	0.069655	-0.046120	-0.124213	0.546129	0.395385	0.246028	0.392215	0.363200	-0.301209	0.107108	-0.273545	-0.071107	-0.037518	-0.076507	0.287680	0.383541	-0.193230	-0.261877	0.027415	0.199939	0.057821	-0.124601	0.461942	-0.072486	-0.323094	-0.104270	-0.016016	0.408085	0.185240	0.503109	0.086246	0.212099	-0.272482	0.193149	0.146586	-0.099965	0.274134	0.311055	0.471692	0.279033	0.229178	0.437824	1.000000	-0.117755	-0.431365	0.057484	0.392500	0.357678	-0.530529	-0.216916	0.303734	-0.297948	0.104183	0.686696	0.448873
Progenitor.Mel	0.250283	-0.003241	0.051846	-0.144401	0.066846	-0.251311	0.356662	0.222091	0.078982	0.181207	0.175625	0.296404	-0.355504	0.325495	-0.388658	-0.181355	0.222297	-0.361147	-0.185815	0.159755	0.047843	0.107120	0.093695	0.156424	0.026457	0.595007	-0.030160	0.095948	0.228947	0.044706	0.186794	0.346309	-0.174619	-0.019496	0.415384	-0.255980	-0.386568	-0.002586	-0.089608	0.161589	-0.013287	-0.085996	0.288116	0.164575	0.179960	0.084844	0.010049	-0.131517	0.362267	-0.080049	0.116673	0.145877	-0.066796	0.011818	-0.225847	-0.224712	-0.191757	-0.199869	-0.122040	-0.265355	0.065798	0.168709	-0.116535	0.329017	0.093574	0.111517	0.168636	-0.090421	-0.314532	0.720081	-0.247348	-0.186951	0.421220	-0.090049	-0.143102	-0.141497	0.235770	-0.353338	-0.216110	0.391151	-0.036472	-0.256274	0.468456	0.041868	-0.027794	-0.089350	0.077371	-0.005864	-0.076733	-0.126789	-0.007523	-0.256787	0.168073	-0.042884	-0.292945	0.076681	0.470600	0.564761	-0.298366	0.542253	0.477110	0.211794	0.086450	0.102824	0.648407	0.029914	0.153573	0.742512	0.700535	-0.264245	-0.032913	-0.096198	-0.162450	-0.228455	-0.169072	0.222584	0.297470	-0.003072	0.133143	-0.290615	-0.077189	-0.204638	-0.184532	-0.124556	-0.102041	-0.117755	1.000000	0.348122	0.162600	-0.137226	-0.185993	-0.046646	0.508652	-0.153830	-0.278347	-0.069146	-0.157068	-0.259775
Proliferating.Ker	0.035338	-0.365836	0.119921	-0.046168	-0.051957	-0.241274	0.034907	0.019570	-0.143864	-0.187940	-0.033031	0.582790	0.002152	0.099976	-0.345861	-0.073577	0.297701	-0.150524	-0.270652	0.211731	0.034882	0.107382	0.051386	-0.043448	-0.145517	-0.014053	-0.378111	-0.188447	-0.247903	-0.225303	-0.196377	0.315670	-0.069835	-0.144693	0.062101	-0.289231	-0.588615	0.310494	0.422027	-0.356421	-0.368742	-0.528177	-0.508045	-0.301162	-0.438896	0.544117	0.425576	-0.462436	0.086210	-0.395661	0.500230	-0.425733	0.110393	0.122041	-0.462425	-0.466240	-0.340809	0.039457	-0.312065	-0.510782	0.185438	0.838147	-0.200755	0.284202	0.125656	-0.047113	-0.297587	-0.436243	-0.334139	0.479647	-0.487051	-0.310116	0.063072	-0.295083	-0.236574	-0.289099	0.138003	0.442366	-0.353460	-0.238030	-0.322544	-0.249587	-0.233061	0.015034	0.141427	0.036599	-0.192150	-0.240354	0.066915	-0.316222	-0.254852	0.583257	-0.075862	0.276871	0.222624	0.148280	0.115334	-0.181511	-0.123808	0.505842	0.159063	0.178030	0.080650	0.156569	0.468612	-0.226453	0.155104	0.405661	0.413399	-0.043706	-0.226974	0.018356	-0.296808	-0.046696	-0.076573	0.259759	0.013768	0.123982	0.271916	-0.368932	-0.436558	-0.422323	-0.372350	0.025634	-0.066648	-0.431365	0.348122	1.000000	-0.081866	-0.278404	-0.384496	0.738071	0.306579	-0.159286	0.178384	-0.085122	-0.341167	-0.236105
Regulatory T cells	0.573382	-0.323471	0.503881	-0.509445	0.530870	-0.325066	0.616650	0.331745	-0.021949	0.272934	-0.028161	0.338467	-0.395776	0.687634	-0.484046	-0.438459	0.456019	-0.620570	-0.155634	0.206690	0.163341	0.220242	0.134926	0.497137	0.179000	0.057819	-0.071544	0.204670	0.115426	0.018977	0.098193	0.103298	-0.425684	0.496717	0.388272	-0.440187	0.047146	-0.134795	-0.029899	-0.208808	-0.007153	-0.109096	0.106491	0.309162	0.109631	0.097325	0.112821	-0.057219	0.647023	-0.075543	-0.062446	0.091941	-0.042255	-0.249096	-0.000991	-0.100466	0.070155	0.162032	0.389411	0.148618	0.592883	-0.079560	-0.345516	0.328744	-0.067842	0.742221	0.270917	0.188404	0.248103	0.209293	0.058897	0.033239	0.036068	-0.270953	-0.161948	0.064971	0.721735	-0.312673	0.044784	0.493917	0.315396	-0.245472	-0.300492	-0.196749	-0.276153	-0.369144	-0.182982	-0.351625	0.256880	-0.242487	-0.147212	-0.135018	0.757324	0.541183	0.517058	0.585306	0.140385	-0.020693	-0.048873	-0.086833	0.270002	0.603528	-0.061135	-0.055052	0.107346	0.050353	0.357115	0.173040	0.024525	-0.095832	0.103474	0.546722	-0.260650	0.656478	0.414463	0.212825	-0.106688	-0.057271	0.376172	0.002553	0.142768	0.179884	0.279979	0.142907	-0.241996	0.057484	0.162600	-0.081866	1.000000	-0.012778	0.076651	-0.256410	0.427228	-0.206020	-0.156520	-0.195595	-0.094735	-0.056723
SCs_1	-0.190167	0.227826	-0.167895	0.198609	-0.123493	0.085198	-0.139244	-0.036436	0.111282	-0.151884	-0.197169	-0.118502	0.164427	-0.083304	0.149454	0.201758	-0.182286	0.118230	-0.060996	-0.028444	-0.225242	-0.298646	-0.042405	-0.053372	0.292110	0.004873	0.151238	-0.104983	-0.051622	0.082597	0.133719	0.046342	0.321930	-0.051739	-0.226461	-0.066686	0.398220	0.210049	0.254278	0.100256	-0.130919	-0.200871	-0.103582	-0.241248	-0.160225	0.095384	0.215850	-0.079426	0.127393	-0.222782	0.168476	-0.170020	0.271389	0.352002	0.531393	0.356872	0.401504	0.204868	0.150829	0.562629	-0.055348	-0.305426	0.069195	-0.257061	0.370831	0.041253	0.439734	0.260478	0.134255	-0.157587	0.687288	0.961407	-0.254875	0.097685	0.251820	0.147208	-0.119426	-0.014806	0.165128	0.244312	0.230864	0.108950	-0.069218	0.261863	0.031285	0.179824	0.119609	0.158967	0.128144	0.070476	0.335778	-0.241584	-0.029770	-0.130925	0.055183	-0.015096	-0.010264	0.255698	0.284425	-0.149702	-0.229454	-0.070641	0.352649	0.269411	-0.314457	0.476955	-0.112086	-0.150079	0.381683	0.352030	0.446116	-0.018920	0.193829	-0.040763	-0.023827	-0.276511	0.183503	0.090393	-0.089449	0.416766	0.448393	0.533145	0.231651	0.688199	0.294191	0.392500	-0.137226	-0.278404	-0.012778	1.000000	0.682143	-0.287813	-0.247008	0.135046	-0.160452	0.019154	0.501827	0.601822
SCs_2	-0.131136	0.110892	-0.151138	0.212401	-0.107782	0.209588	-0.078373	0.021872	0.101928	-0.016898	-0.127402	-0.160073	0.171803	-0.116196	0.152259	0.140813	-0.155366	0.174504	-0.023495	-0.016459	-0.080073	-0.133355	0.021104	-0.032576	0.227011	-0.094149	0.096960	-0.164566	-0.057857	0.107427	0.133920	-0.002704	0.312861	-0.056614	-0.194043	0.110353	0.326965	0.191463	0.295885	-0.082193	-0.053940	-0.163592	-0.058208	-0.166467	0.055609	0.056859	0.192674	-0.098745	0.074983	-0.127545	0.204526	-0.177078	0.228208	0.325149	0.371530	0.195248	0.418540	0.228567	0.302054	0.514102	-0.091129	-0.397134	-0.034167	-0.327303	0.247191	0.137119	0.321866	0.298458	0.145637	-0.275340	0.631918	0.853201	-0.234844	0.071268	0.347484	0.289257	-0.198964	-0.141499	0.360228	0.126543	0.178030	0.115694	-0.173750	0.059968	-0.094965	0.061475	-0.004080	0.092408	0.305964	0.099846	0.058883	-0.299896	0.019452	-0.141616	-0.097034	0.028725	0.034883	0.332807	-0.027960	-0.307477	-0.229701	-0.020261	0.217153	0.220410	-0.251700	0.340941	-0.212079	-0.260347	0.248968	0.533668	0.381778	0.006688	0.079473	-0.061444	0.209831	-0.367960	-0.042515	-0.012313	-0.278204	0.469938	0.298473	0.438883	0.454004	0.512173	0.258086	0.357678	-0.185993	-0.384496	0.076651	0.682143	1.000000	-0.316444	-0.324955	0.009499	-0.222628	0.166911	0.466092	0.571271
Spinous.Ker	-0.106435	-0.103182	-0.200575	-0.044868	-0.314113	0.234729	-0.108364	-0.141930	-0.067383	-0.374491	-0.154788	0.431864	0.080368	-0.163076	0.023117	-0.170188	0.225836	0.199461	0.145635	-0.090606	0.268813	0.270757	0.218681	-0.202364	-0.172781	-0.257266	-0.200937	-0.016198	-0.245669	-0.136624	-0.210643	0.321614	-0.129058	-0.037598	-0.315966	0.106767	-0.330421	0.194864	0.333484	-0.172426	-0.109517	-0.442693	-0.386020	-0.195323	-0.103542	0.391474	0.267026	-0.275312	-0.204093	-0.124775	0.413260	-0.325643	-0.004309	-0.049411	-0.339326	-0.283447	-0.138192	-0.082529	-0.318683	-0.555414	-0.250333	0.908442	-0.279101	0.158965	0.084932	-0.212897	-0.304127	-0.365343	-0.425267	0.230286	-0.401142	-0.294228	-0.142418	-0.310814	-0.292023	-0.404551	-0.212379	0.505289	-0.311492	-0.356538	-0.198130	-0.290528	-0.269839	-0.212149	-0.023224	0.011474	-0.340376	-0.183102	0.059416	-0.311026	-0.221304	0.767865	-0.264274	-0.160570	-0.260306	-0.298703	0.246404	-0.146063	-0.241766	0.542484	0.123540	-0.178525	-0.047679	0.301473	0.067882	-0.227456	-0.173908	0.214921	0.337010	0.163098	-0.222304	-0.320619	-0.352176	-0.273314	-0.204610	0.144381	-0.071424	-0.057275	-0.183896	-0.207549	-0.140294	-0.300037	-0.229192	-0.168100	-0.138327	-0.530529	-0.046646	0.738071	-0.256410	-0.287813	-0.316444	1.000000	-0.070572	-0.219822	0.435638	-0.134200	-0.357678	-0.320650
Spinous.Ker.ADGRL3	0.686409	-0.466173	0.691227	-0.630473	0.663467	-0.564773	0.691372	0.429439	-0.052347	0.342671	0.153351	0.642272	-0.643454	0.784604	-0.690196	-0.462770	0.589822	-0.781902	-0.318961	0.169106	0.151331	0.196603	0.157483	0.540868	-0.013058	0.239132	-0.293593	0.199117	-0.132207	-0.250610	-0.232152	0.093793	-0.595296	0.422175	0.598217	-0.626474	-0.169457	-0.287860	-0.253069	-0.050473	0.062546	0.057245	0.042779	0.394754	-0.003095	0.094763	-0.042220	-0.028240	0.616949	-0.038812	-0.155736	0.223528	-0.292011	-0.375200	-0.286734	-0.064663	-0.136582	0.134738	-0.007053	-0.234781	0.618050	0.221885	-0.226024	0.770693	-0.124230	0.309200	-0.153883	-0.323033	-0.113277	0.704338	-0.380360	-0.259891	0.182146	-0.204440	-0.384044	-0.153415	0.795612	-0.215779	-0.258296	0.126787	-0.143069	-0.204487	-0.136099	-0.194950	-0.202819	-0.263733	-0.085190	-0.167175	-0.169305	-0.228618	-0.085677	-0.052227	0.423733	0.553958	0.350308	0.449261	-0.094831	-0.077961	0.007608	-0.031954	0.517077	0.578378	-0.026684	-0.257494	0.575051	-0.273267	0.779364	0.604791	-0.028092	-0.224359	-0.233829	0.420982	-0.194076	0.484160	0.095165	0.757158	-0.086234	0.034777	0.622205	-0.302318	-0.236596	-0.174555	-0.165379	-0.099683	-0.372485	-0.216916	0.508652	0.306579	0.427228	-0.247008	-0.324955	-0.070572	1.000000	-0.105728	-0.004288	-0.287099	-0.386233	-0.297185
Sweat_gland_duct_cell	-0.332597	-0.032467	-0.071481	0.451083	-0.160668	-0.145844	-0.365060	-0.256638	-0.161617	-0.222546	-0.260668	-0.260810	0.246919	-0.237832	0.121403	0.455209	-0.411681	0.232461	-0.289815	-0.184308	-0.588284	-0.552543	-0.523219	-0.170765	0.010597	0.089324	-0.176499	-0.283164	-0.050116	0.009510	0.106468	-0.138837	0.507459	-0.384124	-0.165048	0.069293	-0.127538	0.130131	-0.167634	-0.088757	-0.232786	0.345954	-0.094799	-0.241691	-0.214963	-0.321746	-0.152521	0.035596	-0.105344	-0.029098	-0.143900	-0.109362	0.125939	0.309561	-0.080656	-0.074877	0.003627	0.178592	-0.112516	0.171163	-0.197499	-0.240557	0.635357	-0.196578	-0.052767	-0.206364	0.029947	-0.105315	0.624763	-0.206312	0.215647	0.110833	-0.161090	0.740631	0.319054	0.006563	-0.156231	-0.072325	0.043593	-0.218120	-0.081387	0.686546	0.292687	0.428472	0.504508	0.083290	0.791604	0.529961	-0.106468	0.684440	0.585051	-0.069548	-0.209458	-0.129855	-0.097866	-0.257620	-0.019232	-0.143796	-0.090075	-0.062853	-0.059988	-0.165595	-0.022546	-0.088210	0.095015	0.188901	-0.129394	-0.223412	-0.225844	-0.102049	-0.075673	-0.211949	0.681971	-0.177019	-0.139642	-0.185618	-0.113371	0.216844	-0.169928	-0.202743	-0.067295	-0.122836	-0.014359	-0.229467	0.292405	0.303734	-0.153830	-0.159286	-0.206020	0.135046	0.009499	-0.219822	-0.105728	1.000000	-0.166426	0.433309	0.357884	0.467664
Transitional.Ker	0.063425	-0.079701	-0.035883	-0.250658	0.010662	0.122635	0.075106	0.259304	0.105565	0.137428	0.026611	0.245377	-0.031241	-0.060043	0.066661	-0.140035	0.140947	0.049143	0.138772	-0.176938	0.265308	0.265153	0.202475	0.066687	-0.150085	-0.111384	0.132961	0.356064	0.000551	0.127006	-0.128981	0.234623	-0.247934	0.084485	0.063770	0.180471	0.019665	-0.274046	-0.146765	0.112323	0.185436	0.026074	0.012759	0.160567	0.141940	-0.048182	-0.185473	0.129382	-0.243603	0.293726	-0.093066	0.114606	-0.215444	-0.309503	-0.090647	0.028787	-0.065057	-0.081091	-0.002667	-0.298872	0.023990	0.419637	-0.169391	0.272575	-0.203263	-0.132412	-0.290235	-0.179510	-0.264408	0.101082	-0.232337	-0.180636	-0.186135	-0.226479	-0.168791	-0.146029	-0.084384	0.272295	-0.117872	-0.186590	-0.190060	-0.206481	-0.077262	-0.116170	-0.031055	-0.025731	-0.188107	-0.155670	-0.161965	-0.216281	-0.136166	0.374962	-0.083597	0.048805	0.326173	0.007365	0.004310	-0.088597	-0.186892	0.400312	0.332522	-0.016871	-0.214651	-0.108194	-0.239329	-0.229915	0.067638	0.061285	0.268347	-0.149810	-0.212727	-0.119424	-0.203281	-0.011798	-0.062108	0.227011	-0.164014	-0.119926	0.078491	-0.081543	-0.059506	-0.158075	0.030552	-0.150794	-0.146530	-0.297948	-0.278347	0.178384	-0.156520	-0.160452	-0.222628	0.435638	-0.004288	-0.166426	1.000000	-0.084271	-0.231272	-0.311812
venule.ECs	-0.386660	-0.080878	-0.157900	0.426277	-0.254786	-0.107139	-0.509749	-0.200317	-0.238755	-0.116545	-0.144713	-0.406099	0.568505	-0.405270	0.190980	0.688039	-0.606976	0.356723	-0.435288	0.252360	-0.516771	-0.373691	-0.502108	-0.261018	-0.175161	0.184471	-0.275614	-0.311017	-0.128419	0.008073	0.163449	-0.187902	0.519846	-0.596846	-0.071916	0.224672	-0.120807	0.006280	-0.110552	-0.137765	-0.150680	0.197096	-0.194499	-0.208393	-0.197975	-0.364395	-0.170068	0.020070	-0.286049	0.047128	-0.092291	-0.043009	0.076312	0.240021	-0.073691	-0.043215	-0.080544	0.118111	0.081116	-0.013511	-0.233709	-0.173117	0.391258	-0.326627	-0.152765	-0.197372	-0.070557	-0.091228	0.210660	-0.214486	-0.035860	0.080441	-0.099561	0.500464	0.463229	0.241139	-0.240602	-0.000932	0.090394	-0.228248	-0.009608	0.490780	-0.053875	0.510038	0.611476	0.231963	0.491321	0.344375	-0.124269	0.490073	0.017183	-0.036057	-0.176505	-0.166180	-0.159307	-0.185902	-0.027242	-0.070756	-0.204810	0.210213	-0.212431	-0.183763	-0.240469	0.054698	-0.086669	-0.046410	-0.102034	-0.304701	0.130606	0.045793	-0.149018	-0.133078	0.369882	-0.234744	-0.073706	-0.326851	-0.119147	0.002471	-0.305858	-0.098888	-0.240147	-0.251797	-0.005651	-0.085633	0.222047	0.104183	-0.069146	-0.085122	-0.195595	0.019154	0.166911	-0.134200	-0.287099	0.433309	-0.084271	1.000000	0.251956	0.074703
vSMC1	-0.409062	0.090654	-0.162166	0.574622	-0.163185	-0.159534	-0.362885	-0.334395	-0.172049	-0.295701	-0.353121	-0.528668	0.093696	-0.279600	0.135323	0.385958	-0.425665	0.130998	-0.161452	-0.093492	-0.499885	-0.550016	-0.369618	-0.065410	0.297339	-0.008680	0.135108	-0.343563	0.039088	0.129898	0.213803	-0.135472	0.519396	-0.455580	-0.314141	0.053301	-0.033556	0.404570	0.115282	-0.147498	-0.407757	0.002890	0.005351	-0.344778	-0.211220	-0.009023	0.137138	-0.166684	-0.031087	-0.334185	0.035743	-0.291282	0.383086	0.573084	0.233714	-0.060653	0.010579	0.101658	0.177905	0.610536	-0.244062	-0.482576	0.424405	-0.482241	0.195663	0.110232	0.394482	0.424734	0.509080	-0.344784	0.760367	0.507439	-0.238616	0.541086	0.381985	0.267103	-0.304651	-0.263738	0.177922	0.116004	0.070636	0.370494	0.339984	0.383533	0.149499	0.144067	0.492027	0.445550	0.374184	0.491136	0.230219	-0.160769	-0.018250	-0.326111	-0.185511	-0.130603	0.025698	0.074193	0.171876	-0.036016	-0.400741	-0.131282	0.164827	0.175370	-0.172481	0.502377	-0.180386	-0.395706	0.364200	0.049574	0.402502	-0.052814	0.489681	-0.074886	0.248225	-0.468896	0.134599	0.127028	-0.287032	0.135319	0.174873	0.430247	0.245812	0.557190	0.383478	0.686696	-0.157068	-0.341167	-0.094735	0.501827	0.466092	-0.357678	-0.386233	0.357884	-0.231272	0.251956	1.000000	0.678802
